"Country","Year","Emissions.per.Capita","Gini.Disposoble.Income","Top.Percentile.Income.Share","GDP.per.Capita","Democracy.Index.total.core","Carbon.Footprint","Economies.by.per.capita.GNI.in.2012","Urban Population Percent"
"China",1993,3.5592380306444,34.7,0.3391,1239.129373,0.0802247206882293,3527.755976,"Upper middle income",29.103
"China",1994,3.6768261656852,35.3,0.3433,1384.930157,0.0802247206882293,3486.998067,"Upper middle income",30.024
"China",1995,3.9779531611523,35.6,0.339,1520.029469,0.0804859438861149,3816.876624,"Upper middle income",30.961
"China",1996,3.9584808646727,35.8,0.339,1653.433789,0.0806179089503615,3999.987526,"Upper middle income",31.916
"China",1997,3.9513996232608,36.2,0.3391,1787.766977,0.0807441848979936,3879.034781,"Upper middle income",32.883
"China",1998,4.0011715128207,36.9,0.3425,1909.622328,0.0806270479818991,3802.07103,"Upper middle income",33.867
"China",1999,3.9357220907031,37.7,0.3479,2038.206474,0.0802006199153061,3898.279448,"Upper middle income",34.865
"China",2000,4.0856731687879,38.7,0.3587,2193.896866,0.0780258371145543,3915.296223,"Upper middle income",35.877
"China",2001,4.2109392500852,39.9,0.3662,2359.572385,0.0776675129152519,4105.132405,"Upper middle income",37.093
"China",2002,4.4404453177001,41.2,0.3968,2557.891612,0.0795128965452058,4383.559118,"Upper middle income",38.425
"China",2003,4.9555817398073,41.6,0.4051,2797.176659,0.0803372942196489,4822.712409,"Upper middle income",39.776
"China",2004,5.5812066208654,42.1,0.4121,3061.833173,0.0803938838823581,5356.265141,"Upper middle income",41.144
"China",2005,6.1977618108688,42.4,0.4216,3390.716159,0.0803730999589038,5834.337535,"Upper middle income",42.522
"China",2006,6.7532888381485,42.7,0.4237,3800.765796,0.0806399918856665,6171.448286,"Upper middle income",43.868
"China",2007,7.1646338538243,43,0.4269,4319.031398,0.0807185670814734,6642.15228,"Upper middle income",45.199
"China",2008,7.2853934479259,43.3,0.4269,4711.643449,0.0805842693378492,7226.685456,"Upper middle income",46.539
"China",2009,7.6986756161096,43.2,0.4263,5128.904128,0.0802123099766212,8129.012972,"Upper middle income",47.88
"China",2010,8.2830119373133,43.2,0.4283,5647.068727,0.0804618862556702,8779.562503,"Upper middle income",49.226
"China",2011,8.9576687449846,43.1,0.4311,6152.696873,0.0798613076278567,9636.475118,"Upper middle income",50.511
"China",2012,9.1635740998517,42.2,0.4169,6591.662494,0.0801943070533245,10050.18193,"Upper middle income",51.765
"China",2013,9.5043534106879,41.1,0.4235,7056.423092,0.075548282342526,10296.11827,"Upper middle income",53.013
"China",2014,9.5643510436018,41.4,0.4155,7532.785301,0.0743963350722656,10353.1268,"Upper middle income",54.259
"China",2015,9.3905610842837,41.2,0.4166,8016.445595,0.0719820227257952,10445.15664,"Upper middle income",55.5
"China",2016,9.3378805368717,41.2,0.4168,8516.528742,0.0717713943650781,10504.37162,"Upper middle income",56.736
"China",2017,9.4800486576422,41.1,0.4271,9053.228725,0.0689491785142585,10711.93485,"Upper middle income",57.96
"China",2018,9.8623605724483,41.2,0.4241,9619.209475,0.0605767360483995,11000.91601,"Upper middle income",59.152
"China",2019,10.052751989434,40.9,0.4224,10155.51088,0.0575865972326782,11241.90649,"Upper middle income",60.308
"China",2020,10.177190245227,40.8,0.4308,10358.17,0.0572396176404338,11331.84174,"Upper middle income",61.428
"China",2021,10.623613272011,40.7,0.4323,11223.25535,NA,NA,"Upper middle income",62.512
"China",2022,10.587451192298,40.8,0.4334,11555.93024,NA,NA,"Upper middle income",63.56
"China",2023,11.113301228225,NA,0.4334,12175.19611,NA,NA,"Upper middle income",64.57
"Côte d’Ivoire",1970,1.2158765613384,NA,NA,2340.310652,0.229106579072242,NA,NA,NA
"Côte d’Ivoire",1971,1.1819017662665,NA,NA,2453.146528,0.228452753319235,NA,NA,NA
"Côte d’Ivoire",1972,1.2000506578357,NA,NA,2445.076113,0.228452753319235,NA,NA,NA
"Côte d’Ivoire",1973,1.1763524497946,NA,NA,2475.02677,0.228452753319235,NA,NA,NA
"Côte d’Ivoire",1974,1.1569394564597,NA,NA,2466.819985,0.228452753319235,NA,NA,NA
"Côte d’Ivoire",1975,1.1826719898843,NA,NA,2551.297064,0.227584043124178,NA,NA,NA
"Côte d’Ivoire",1976,1.2249750934875,NA,NA,2765.867721,0.227584043124178,NA,NA,NA
"Côte d’Ivoire",1977,1.1948261834164,NA,NA,2861.158768,0.227584043124178,NA,NA,NA
"Côte d’Ivoire",1978,1.2442994806326,NA,NA,3055.940305,0.227584043124178,NA,NA,NA
"Côte d’Ivoire",1979,1.1732603428395,NA,NA,3010.660748,0.227584043124178,NA,NA,NA
"Côte d’Ivoire",1980,1.1068766223143,NA,NA,2576.916601,0.240073290685935,18.93479662,NA,NA
"Côte d’Ivoire",1981,1.0640138203341,NA,NA,2562.425919,0.244257015364092,15.52851621,NA,NA
"Côte d’Ivoire",1982,1.0576461099162,NA,NA,2466.303638,0.244257015364092,16.06116312,NA,NA
"Côte d’Ivoire",1983,1.1695702905265,NA,NA,2276.867,0.244257015364092,13.96923695,NA,NA
"Côte d’Ivoire",1984,1.110751866905,NA,NA,2128.641905,0.244257015364092,14.00935764,NA,NA
"Côte d’Ivoire",1985,1.0614360506687,47.1,NA,2138.060112,0.247897231221944,15.38139685,NA,NA
"Côte d’Ivoire",1986,1.0190894120806,46.8,NA,2123.074601,0.249428058034502,15.03481727,NA,NA
"Côte d’Ivoire",1987,0.97686734487249,46.8,NA,2035.62091,0.249428058034502,17.01558264,NA,NA
"Côte d’Ivoire",1988,0.93692366114216,46.8,NA,1981.388775,0.250521334899943,17.74187126,NA,NA
"Côte d’Ivoire",1989,0.872372864734,46.9,NA,1962.4217,0.237734698850312,17.43780481,NA,NA
"Côte d’Ivoire",1990,0.83754577919116,47.1,NA,1866.07857,0.386972527225533,14.45064109,NA,NA
"Côte d’Ivoire",1991,0.83423841455691,47.2,NA,1794.120626,0.394113377722577,14.07023377,NA,NA
"Côte d’Ivoire",1992,0.81539876526761,47.4,NA,1719.712613,0.394111724171226,14.29272561,NA,NA
"Côte d’Ivoire",1993,0.79841621371306,47.6,NA,1649.470362,0.431297452694024,15.06149873,NA,NA
"Côte d’Ivoire",1994,0.83642361628948,47.9,NA,1598.692391,0.426724474426285,13.40579493,NA,NA
"Côte d’Ivoire",1995,0.85136749040004,48.1,NA,1647.087771,0.510416806845859,15.76486221,NA,NA
"Côte d’Ivoire",1996,0.91044686380239,48.4,NA,1706.9765,0.527673961328929,15.35993482,NA,NA
"Côte d’Ivoire",1997,0.96719376529955,48.7,NA,1801.131631,0.527843641611629,15.28520545,NA,NA
"Côte d’Ivoire",1998,0.92304486419989,49,NA,1808.42289,0.52870710373098,17.53522634,NA,NA
"Côte d’Ivoire",1999,1.0160103421978,49.8,NA,1770.865404,NA,15.44255739,NA,NA
"Côte d’Ivoire",2000,0.98699239282282,50.5,NA,1717.953857,0.34280136422186,14.8359278,NA,NA
"Côte d’Ivoire",2001,0.97861465845333,51.3,NA,1636.573187,0.513717487838134,16.03130119,NA,NA
"Côte d’Ivoire",2002,1.0050070563452,52,NA,1551.279259,0.545453522295451,15.63291815,NA,NA
"Côte d’Ivoire",2003,0.9047394338927,52.2,NA,1441.588018,0.549394041107617,16.90025879,NA,NA
"Côte d’Ivoire",2004,0.93353580573975,52.3,NA,1451.865471,0.549540008385134,16.73340455,NA,NA
"Côte d’Ivoire",2005,0.96761604678082,52.5,NA,1431.733202,0.546655645823442,18.87439546,NA,NA
"Côte d’Ivoire",2006,0.95737797611805,52.7,NA,1437.774538,0.54777219218957,18.07688016,NA,NA
"Côte d’Ivoire",2007,0.94487822027412,52.8,NA,1420.173896,0.548510332378644,17.72395302,NA,NA
"Côte d’Ivoire",2008,0.96123261336399,53,NA,1454.627318,0.547618831859088,18.28414936,NA,NA
"Côte d’Ivoire",2009,0.91180131154564,53.1,NA,1473.91837,0.547641053770685,17.28511368,NA,NA
"Côte d’Ivoire",2010,0.95788910038879,53.1,NA,1540.529273,0.60064402082807,17.78835161,NA,NA
"Côte d’Ivoire",2011,0.9657108045433,53.2,NA,1426.464639,0.599993217266719,18.23159323,NA,NA
"Côte d’Ivoire",2012,1.0636317428195,53.3,NA,1503.43433,0.62225502250453,20.42762423,NA,NA
"Côte d’Ivoire",2013,1.0967802236768,53.4,NA,1632.327128,0.629757017555658,25.74498387,NA,NA
"Côte d’Ivoire",2014,1.1108248251106,53.4,NA,1742.53693,0.632068485756014,25.53199976,NA,NA
"Côte d’Ivoire",2015,1.1295910755009,53.5,NA,1814.718551,0.672307663840373,24.93435283,NA,NA
"Côte d’Ivoire",2016,1.1477987476372,52.7,NA,1889.277779,0.673447368177348,27.87333739,NA,NA
"Côte d’Ivoire",2017,1.1565387487525,51.9,NA,1972.814318,0.661980820697082,28.42083154,NA,NA
"Côte d’Ivoire",2018,1.1058914272213,51.1,NA,2013.323076,0.660941123069093,30.75175033,NA,NA
"Côte d’Ivoire",2019,1.1524317194688,50.6,NA,2093.099943,0.640561793092195,31.81429128,NA,NA
"Côte d’Ivoire",2020,1.1271909987028,50.2,NA,2055.08484,0.51705518041884,31.018934,NA,NA
"Côte d’Ivoire",2021,1.1752108436525,49.7,NA,2146.476353,NA,NA,NA,NA
"Côte d’Ivoire",2022,1.1698558450205,NA,NA,2223.288253,NA,NA,NA,NA
"Côte d’Ivoire",2023,1.1419652092774,NA,NA,2302.746981,NA,NA,NA,NA
"Cameroon",1970,1.135961592763,NA,NA,916.7106258,0.120454274883795,NA,"Lower middle income",20.3
"Cameroon",1971,1.1564121554933,NA,NA,923.6047606,0.119517711948176,NA,"Lower middle income",21.584
"Cameroon",1972,1.0959091936851,NA,NA,922.8805021,0.120353719159601,NA,"Lower middle income",22.927
"Cameroon",1973,1.0722341850725,NA,NA,945.9327074,0.115616142948178,NA,"Lower middle income",24.324
"Cameroon",1974,1.0708149932716,NA,NA,1018.797264,0.116013413999191,NA,"Lower middle income",25.78
"Cameroon",1975,1.1326623110682,NA,NA,1102.176367,0.117180291063814,NA,"Lower middle income",27.292
"Cameroon",1976,1.1414304478772,NA,NA,1014.076672,0.117180291063814,NA,"Lower middle income",28.678
"Cameroon",1977,1.2334095666943,NA,NA,1124.037767,0.116783432977417,NA,"Lower middle income",29.469
"Cameroon",1978,1.3068964680669,NA,NA,1334.487505,0.116178387701813,NA,"Lower middle income",30.274
"Cameroon",1979,1.5347413149427,NA,NA,1375.918174,0.115702398345658,NA,"Lower middle income",31.091
"Cameroon",1980,1.8304329881292,NA,0.5366,1305.683662,0.138009990233455,14.1526368,"Lower middle income",31.921
"Cameroon",1981,2.091384794876,NA,0.5366,1475.989502,0.138009990233455,14.82077278,"Lower middle income",32.761
"Cameroon",1982,2.2169906496714,NA,0.5366,1549.612724,0.17098426579753,15.64575526,"Lower middle income",33.613
"Cameroon",1983,2.4181974611304,NA,0.5366,1622.468293,0.191707374275175,23.07885681,"Lower middle income",34.476
"Cameroon",1984,2.6254570598551,NA,0.5366,1695.95061,0.2029543254564,23.70457224,"Lower middle income",35.35
"Cameroon",1985,2.9634104584706,NA,0.5366,1778.880903,0.210867900315528,23.29049447,"Lower middle income",36.232
"Cameroon",1986,2.9154063104119,NA,0.5366,1842.964317,0.210867900315528,24.30070774,"Lower middle income",37.124
"Cameroon",1987,2.8144151722342,NA,0.5366,1749.424666,0.210867900315528,22.79197637,"Lower middle income",37.941
"Cameroon",1988,2.4991303918605,NA,0.5366,1565.134753,0.210758655349728,15.4115352,"Lower middle income",38.511
"Cameroon",1989,2.6557536050249,NA,0.5366,1492.281761,0.210758655349728,24.10457414,"Lower middle income",39.082
"Cameroon",1990,2.5476592344247,NA,0.5366,1360.477653,0.306385676854747,20.5004868,"Lower middle income",39.657
"Cameroon",1991,2.408954007105,NA,0.5366,1271.046586,0.312868494910735,19.7060609,"Lower middle income",40.235
"Cameroon",1992,2.2578396869757,NA,0.5366,1196.850819,0.330972834691578,22.3145996,"Lower middle income",40.817
"Cameroon",1993,2.1359047621488,NA,0.5366,1070.982754,0.340485652190261,23.68413632,"Lower middle income",41.399
"Cameroon",1994,2.0162187716359,NA,0.5366,1060.873266,0.340813804721925,36.21360936,"Lower middle income",41.985
"Cameroon",1995,2.0071490097215,NA,0.5366,1062.016073,0.341622113649294,35.19083112,"Lower middle income",42.573
"Cameroon",1996,2.0464402287997,43.8,0.5366,1077.389252,0.342420575853753,32.80528607,"Lower middle income",43.164
"Cameroon",1997,1.9606336203316,43.8,0.5316,1096.697577,0.337728484138226,31.29972155,"Lower middle income",43.755
"Cameroon",1998,1.956154413173,43.9,0.5267,1118.5082,0.341298801490731,30.99612815,"Lower middle income",44.348
"Cameroon",1999,1.951747374029,43.9,0.5217,1138.362985,0.344867555844107,29.09246204,"Lower middle income",44.944
"Cameroon",2000,1.9884675233088,43.9,0.5168,1151.276893,0.374652197537642,28.79471752,"Lower middle income",45.542
"Cameroon",2001,1.9433860749367,44,0.5118,1169.926705,0.376427649807599,28.96902101,"Lower middle income",46.139
"Cameroon",2002,1.8226980402854,44,0.5095,1189.967079,0.385384914367439,28.17833179,"Lower middle income",46.738
"Cameroon",2003,1.8176749834072,44.1,0.5072,1221.094461,0.385384914367439,30.14508837,"Lower middle income",47.338
"Cameroon",2004,1.7557757168026,44.1,0.5048,1271.743269,0.388639657354746,29.36314283,"Lower middle income",47.94
"Cameroon",2005,1.7193651916804,44.2,0.5025,1264.743452,0.379804034787013,31.02415653,"Lower middle income",48.541
"Cameroon",2006,1.6343131715914,44.3,0.5002,1277.329907,0.379804034787013,29.8794934,"Lower middle income",49.143
"Cameroon",2007,1.6361689590687,44.3,0.4979,1295.730675,0.387312041193866,30.47461954,"Lower middle income",49.746
"Cameroon",2008,1.5804235534528,44.4,0.5005,1295.022113,0.386388694983115,30.8902738,"Lower middle income",50.35
"Cameroon",2009,1.5780901184208,44.4,0.5032,1290.899614,0.390088589063161,32.86418994,"Lower middle income",50.954
"Cameroon",2010,1.5167102984896,44.5,0.5059,1290.901375,0.391836502610328,31.88512765,"Lower middle income",51.559
"Cameroon",2011,1.4575165014951,44.6,0.5085,1297.306496,0.402664844498411,31.58431257,"Lower middle income",52.164
"Cameroon",2012,1.4549068175938,44.6,0.5112,1319.669616,0.413957538257722,32.19023522,"Lower middle income",52.769
"Cameroon",2013,1.5092096385954,44.7,0.5139,1347.213064,0.41720952191816,32.49804969,"Lower middle income",53.373
"Cameroon",2014,1.5721188982108,44.7,0.5166,1381.819385,0.417341419878509,33.42228377,"Lower middle income",53.976
"Cameroon",2015,1.6640153509568,44.7,0.5101,1415.000097,0.416738431577223,33.57120539,"Lower middle income",54.578
"Cameroon",2016,1.6295714794675,44.7,0.5036,1435.618307,0.403098834745021,34.77543789,"Lower middle income",55.179
"Cameroon",2017,1.5359245835809,44.7,0.4972,1444.906829,0.387422925716707,34.44674142,"Lower middle income",55.777
"Cameroon",2018,1.5115628794906,44.7,0.4907,1461.0197,0.342798371088548,35.70455882,"Lower middle income",56.374
"Cameroon",2019,1.5013793972756,44.7,0.4842,1470.317853,0.33968061592994,35.827016,"Lower middle income",56.968
"Cameroon",2020,1.4937572732644,44.7,0.4778,1434.519137,0.350634740135399,34.9313406,"Lower middle income",57.56
"Cameroon",2021,1.4612503260579,44.6,0.4713,1443.576002,NA,NA,"Lower middle income",58.148
"Cameroon",2022,1.4476040378208,NA,0.4713,1458.661804,NA,NA,"Lower middle income",58.733
"Cameroon",2023,1.4085415947679,NA,0.4713,1466.768858,NA,NA,"Lower middle income",59.315
"Congo - Kinshasa",1970,0.55577542156796,NA,NA,1282.643316,0.0872551550030231,NA,NA,NA
"Congo - Kinshasa",1971,0.5532152192724,NA,NA,1322.99782,0.0830765748637287,NA,NA,NA
"Congo - Kinshasa",1972,0.55173851364376,NA,NA,1290.356567,0.0830765748637287,NA,NA,NA
"Congo - Kinshasa",1973,0.54756891906722,NA,NA,1358.502752,0.0831909847841659,NA,NA,NA
"Congo - Kinshasa",1974,0.54883041647409,NA,NA,1364.084939,0.0825265651994432,NA,NA,NA
"Congo - Kinshasa",1975,0.54171890504891,NA,NA,1262.224974,0.0808813628638181,NA,NA,NA
"Congo - Kinshasa",1976,0.72823942962159,NA,NA,1164.709314,0.0806055879953136,NA,NA,NA
"Congo - Kinshasa",1977,0.70235732528012,NA,NA,1144.264826,0.0812427225213898,NA,NA,NA
"Congo - Kinshasa",1978,0.65493902867458,NA,NA,1050.007422,0.0836917200184502,NA,NA,NA
"Congo - Kinshasa",1979,0.67831807460053,NA,NA,1018.101628,0.0837405296467763,NA,NA,NA
"Congo - Kinshasa",1980,0.64974501127242,NA,0.4882,1008.339358,0.0857351187078973,28.9011543,NA,NA
"Congo - Kinshasa",1981,0.6523643166137,NA,0.4882,1002.415377,0.0851958627729766,26.01154297,NA,NA
"Congo - Kinshasa",1982,0.74121886873657,NA,0.4882,968.3318309,0.0873599827424028,28.48066211,NA,NA
"Congo - Kinshasa",1983,0.78852105934668,NA,0.4882,951.3585514,0.0869436206750741,29.34856055,NA,NA
"Congo - Kinshasa",1984,0.85544006289559,NA,0.4882,971.0713748,0.082052066196406,22.120125,NA,NA
"Congo - Kinshasa",1985,0.79287039849597,NA,0.4882,943.7938426,0.0826161182619383,23.29775977,NA,NA
"Congo - Kinshasa",1986,0.79479967948311,NA,0.4882,957.671957,0.0826161182619383,23.17756476,NA,NA
"Congo - Kinshasa",1987,0.8077335737715,NA,0.4882,952.7710829,0.0878766639892745,32.38637279,NA,NA
"Congo - Kinshasa",1988,0.80945814968845,NA,0.4882,927.077248,0.0904016624786842,24.57062418,NA,NA
"Congo - Kinshasa",1989,0.73803665028059,NA,0.4882,886.8607205,0.0904016624786842,28.05590096,NA,NA
"Congo - Kinshasa",1990,0.73548993728189,NA,0.4882,801.5670151,0.132613005091598,37.74775087,NA,NA
"Congo - Kinshasa",1991,0.64966438273356,NA,0.4882,710.0320874,0.14878430855352,37.06832507,NA,NA
"Congo - Kinshasa",1992,0.63793861950122,NA,0.4882,614.3695369,NA,36.96784626,NA,NA
"Congo - Kinshasa",1993,0.64116617364175,NA,0.4882,512.9548573,0.0508128726302594,36.95752467,NA,NA
"Congo - Kinshasa",1994,0.59853445392485,NA,0.4882,470.1617346,0.0512361803616987,40.29447037,NA,NA
"Congo - Kinshasa",1995,0.58585980725678,NA,0.4882,454.2006313,0.0517003530293535,40.19343157,NA,NA
"Congo - Kinshasa",1996,0.59045990265522,NA,0.4882,440.9940591,0.0497091321778593,36.21915456,NA,NA
"Congo - Kinshasa",1997,0.55705988628066,NA,0.4882,409.5880644,0.0400851700477637,35.57355808,NA,NA
"Congo - Kinshasa",1998,0.55432298915955,NA,0.4882,392.1360038,0.050807133604298,36.65813413,NA,NA
"Congo - Kinshasa",1999,0.52842867613848,NA,0.4882,362.9937939,0.0533575963465749,33.32199777,NA,NA
"Congo - Kinshasa",2000,0.56898376537886,NA,0.4882,327.2401425,0.0590700590347282,33.54479619,NA,NA
"Congo - Kinshasa",2001,0.50322372826182,NA,0.4882,310.3802674,0.0617464929889209,38.50119353,NA,NA
"Congo - Kinshasa",2002,0.47540330959935,NA,0.4882,309.9117854,0.0622128121704774,40.98157391,NA,NA
"Congo - Kinshasa",2003,0.48230935845049,NA,0.4882,317.7781214,0.10775111029134,43.15778851,NA,NA
"Congo - Kinshasa",2004,0.47656887454819,43.2,0.4882,329.3490637,0.109283981059876,44.75994467,NA,NA
"Congo - Kinshasa",2005,0.4739660296904,43.4,0.4877,338.9809808,0.110291969856197,45.67419056,NA,NA
"Congo - Kinshasa",2006,0.46760066231956,43.4,0.4871,346.1796975,0.382448502675092,47.34031883,NA,NA
"Congo - Kinshasa",2007,0.46827551588971,43.5,0.4866,356.8868051,0.377436069450983,44.71242966,NA,NA
"Congo - Kinshasa",2008,0.46289738675293,43.5,0.486,367.8437476,0.377615370757222,47.81566859,NA,NA
"Congo - Kinshasa",2009,0.44852853086723,43.5,0.4854,366.8302265,0.387824856901015,48.05671789,NA,NA
"Congo - Kinshasa",2010,0.48145204200001,43.5,0.4849,380.5780383,0.390573179997186,49.30765272,NA,NA
"Congo - Kinshasa",2011,0.47872021722043,43.6,0.4843,393.6161736,0.377711809565363,48.9771639,NA,NA
"Congo - Kinshasa",2012,0.55955037923692,43.6,0.4837,407.6710769,0.37740854480239,50.12387759,NA,NA
"Congo - Kinshasa",2013,0.59195636926399,43.6,0.4901,427.4585204,0.361273604419246,53.57091915,NA,NA
"Congo - Kinshasa",2014,0.62436932888856,43.7,0.4964,452.3396505,0.362518639760584,54.54763117,NA,NA
"Congo - Kinshasa",2015,0.59654403628491,43.7,0.5027,467.9145805,0.353372905447224,54.84503198,NA,NA
"Congo - Kinshasa",2016,0.58332389579358,43.7,0.5091,462.4721474,0.349718708219803,53.7568369,NA,NA
"Congo - Kinshasa",2017,0.59706879397228,43.8,0.5154,462.4829209,0.337239038908486,55.35285635,NA,NA
"Congo - Kinshasa",2018,0.57094337605423,43.8,0.5217,473.2940774,0.348700074948217,54.19211493,NA,NA
"Congo - Kinshasa",2019,0.57145232973121,43.9,0.5281,478.6324263,0.405675385131055,52.54576677,NA,NA
"Congo - Kinshasa",2020,0.56749415265726,43.9,0.5344,471.5044233,0.420876637572764,51.2321226,NA,NA
"Congo - Kinshasa",2021,0.56570897710405,NA,0.5344,484.78465,NA,NA,NA,NA
"Congo - Kinshasa",2022,0.58379545584831,NA,0.5344,511.2992663,NA,NA,NA,NA
"Congo - Kinshasa",2023,0.57157611700666,NA,0.5344,537.269317,NA,NA,NA,NA
"Congo - Brazzaville",1970,1.7678702532165,NA,NA,1353.238174,0.0394791926523374,NA,NA,NA
"Congo - Brazzaville",1971,1.9159618580105,NA,NA,1414.238711,0.0393488183280917,NA,NA,NA
"Congo - Brazzaville",1972,2.0077626660651,NA,NA,1489.165263,0.0393488183280917,NA,NA,NA
"Congo - Brazzaville",1973,7.632147285806,NA,NA,1562.126272,0.146478435106237,NA,NA,NA
"Congo - Brazzaville",1974,10.203026658659,NA,NA,1633.52186,0.146244554318854,NA,NA,NA
"Congo - Brazzaville",1975,6.4546872665784,NA,NA,1711.437547,0.147014375705177,NA,NA,NA
"Congo - Brazzaville",1976,6.2623493706963,NA,NA,1685.482309,0.147904207228055,NA,NA,NA
"Congo - Brazzaville",1977,2.8460174108771,NA,NA,1498.318024,0.0399885311002276,NA,NA,NA
"Congo - Brazzaville",1978,2.5381277360121,NA,NA,1556.667172,0.0386432599890333,NA,NA,NA
"Congo - Brazzaville",1979,2.5492255263159,NA,NA,1670.779661,0.142103238785144,NA,NA,NA
"Congo - Brazzaville",1980,2.9824887918343,NA,0.5406,1921.968618,0.142103238785144,6.496442383,NA,NA
"Congo - Brazzaville",1981,3.4478530002655,NA,0.5406,2211.316742,0.142103238785144,6.910812988,NA,NA
"Congo - Brazzaville",1982,3.7650383380844,NA,0.5406,2674.951092,0.142103238785144,8.84493457,NA,NA
"Congo - Brazzaville",1983,3.725216168107,NA,0.5406,2773.626638,0.142103238785144,8.783724609,NA,NA
"Congo - Brazzaville",1984,4.3421936343918,NA,0.5406,2894.099735,0.142630202178622,8.361745117,NA,NA
"Congo - Brazzaville",1985,4.1374330933768,NA,0.5406,2776.764285,0.142630202178622,8.617538086,NA,NA
"Congo - Brazzaville",1986,3.9838645898631,NA,0.5406,2511.48682,0.141747202915497,8.838162735,NA,NA
"Congo - Brazzaville",1987,4.1539498251921,NA,0.5406,2443.790199,0.142515241731149,9.741934552,NA,NA
"Congo - Brazzaville",1988,4.4211264685752,NA,0.5406,2415.940916,0.142515241731149,9.243710274,NA,NA
"Congo - Brazzaville",1989,4.5740377466593,NA,0.5406,2408.141599,0.142545308448916,9.335456699,NA,NA
"Congo - Brazzaville",1990,4.4484979600297,NA,0.5406,2363.767018,0.231508133717879,9.663091115,NA,NA
"Congo - Brazzaville",1991,4.2827862296542,NA,0.5406,2352.527541,0.424828796516332,9.600048152,NA,NA
"Congo - Brazzaville",1992,4.1970210431832,NA,0.5406,2346.679138,0.596623592326678,9.800564657,NA,NA
"Congo - Brazzaville",1993,4.2124669067286,NA,0.5406,2255.943608,0.588949321077,9.458755553,NA,NA
"Congo - Brazzaville",1994,3.5890692859552,NA,0.5406,2069.796405,0.590720872449494,8.542530156,NA,NA
"Congo - Brazzaville",1995,4.3215226975502,NA,0.5406,2092.543379,0.59096965772761,8.632431788,NA,NA
"Congo - Brazzaville",1996,5.4291157742444,NA,0.5406,2122.628193,0.593233999017781,8.88043463,NA,NA
"Congo - Brazzaville",1997,5.4971977174142,NA,0.5406,2064.753604,0.0588127859465532,8.474336338,NA,NA
"Congo - Brazzaville",1998,6.4133297467147,NA,0.5406,2095.344036,0.0943413974178356,7.859813142,NA,NA
"Congo - Brazzaville",1999,6.3515150900001,NA,0.5406,1986.847892,0.0954058280178532,7.05894131,NA,NA
"Congo - Brazzaville",2000,6.7109797062948,NA,0.5406,2057.01922,0.0951504443621671,6.167428989,NA,NA
"Congo - Brazzaville",2001,6.0903290827614,NA,0.5406,2056.165059,0.0949654812814187,6.05907662,NA,NA
"Congo - Brazzaville",2002,3.8831759591545,NA,0.5406,2100.168767,0.259857512031529,5.115179368,NA,NA
"Congo - Brazzaville",2003,4.2706130598736,NA,0.5406,2058.886837,0.298497896604239,6.421997229,NA,NA
"Congo - Brazzaville",2004,4.4786078637844,NA,0.5406,2058.884029,0.298497896604239,6.427954208,NA,NA
"Congo - Brazzaville",2005,5.311716183351,46.9,0.5406,2140.036862,0.298497896604239,7.107535389,NA,NA
"Congo - Brazzaville",2006,5.6594360277093,47.1,0.5431,2226.023355,0.298497896604239,7.766186957,NA,NA
"Congo - Brazzaville",2007,4.7003045507974,47.2,0.5456,2004.10104,0.294077376099535,7.249904691,NA,NA
"Congo - Brazzaville",2008,4.4968360725836,47.3,0.5481,2061.558299,0.294077376099535,7.263472702,NA,NA
"Congo - Brazzaville",2009,4.7443205659536,47.5,0.5506,2211.315724,0.298444202837287,8.674815439,NA,NA
"Congo - Brazzaville",2010,5.0103849651535,47.6,0.5532,2332.285081,0.29668469090109,8.644761612,NA,NA
"Congo - Brazzaville",2011,4.6743812126397,47.7,0.5557,2307.493844,0.29668469090109,7.820285828,NA,NA
"Congo - Brazzaville",2012,4.3850922397245,NA,0.5557,2467.061029,0.286899804475504,8.049363608,NA,NA
"Congo - Brazzaville",2013,4.1529507053308,NA,0.5557,2390.657549,0.286405787050944,8.591300862,NA,NA
"Congo - Brazzaville",2014,4.1386413853252,NA,0.5557,2488.681185,0.286405787050944,8.309591125,NA,NA
"Congo - Brazzaville",2015,4.0022209571324,NA,0.5557,2439.351894,0.286405787050944,8.690732388,NA,NA
"Congo - Brazzaville",2016,3.8411891309154,NA,0.5557,2174.193103,0.282575672790535,9.151168541,NA,NA
"Congo - Brazzaville",2017,4.0593708665295,NA,0.5557,2003.271211,0.281964022625701,9.036059503,NA,NA
"Congo - Brazzaville",2018,4.6287528889911,NA,0.5557,1909.956038,0.307152785448003,9.611604694,NA,NA
"Congo - Brazzaville",2019,4.7183755813216,NA,0.5557,1885.510809,0.286804994016341,10.45798204,NA,NA
"Congo - Brazzaville",2020,4.4013127514532,NA,0.5557,1725.5104,0.327615423640582,10.19653249,NA,NA
"Congo - Brazzaville",2021,3.96478492773,NA,0.5557,1701.790605,NA,NA,NA,NA
"Congo - Brazzaville",2022,3.9650752654636,NA,0.5557,1686.002344,NA,NA,NA,NA
"Congo - Brazzaville",2023,3.8621499736343,NA,0.5557,1677.085492,NA,NA,NA,NA
"Colombia",1970,3.8397339874221,32.6,NA,2421.225023,0.480787367756478,NA,"Upper middle income",56.635
"Colombia",1971,3.8706448914602,35.4,NA,2504.497311,0.485865934587751,NA,"Upper middle income",57.39
